"","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you done this survey recently?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date.x","Are you of Aboriginal or Torres Strait Islander origin?","Are you a Traditional Owner of the region?","mLong","mLat","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","created_date.y","Did anything detract from your experience at this site?.x","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","exLong","exLat","exActivityType","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","created_date.x.x","Did anything detract from your experience at this site?.y","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken from a customary purpose?","nexLong","nexLat","nexActivityType","OBJECTID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number","Comments","created_date.y.y"
"433","0d0514e0-6b29-4bc9-96b8-1b792bbf350a","NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"No",NA,NA,NA,"4/16/2022 3:49:29 AM","No","No",121.8930882,-33.8648433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","4fa30272-b53b-4180-bfdc-174f98090304","NSH","EsperanceBR","Yes","No","Yes","No","5","Yes","1","0","15","4/16/2022 4:07:55 AM","No","No",121.8934183,-33.86502127,"4fa30272-b53b-4180-bfdc-174f98090304","Boat",NA,"Trolling","Lure","8:00","12:00",0,1,0,0,NA,"EndOfDay",NA,"3ab9b5e1-f596-4020-b229-039e1d4c1112","4/16/2022 4:09:10 AM","No","No",121.9200385,-33.852891,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"4fa30272-b53b-4180-bfdc-174f98090304",45,55,"None",0,1957,6432,"Esperance","Male",0,1,0,0,3,"BA047",NA,"4/16/2022 4:11:04 AM"
"435","1ad0c184-4275-41d6-b081-7c489eab0689","NSH","EsperanceBR","Yes","No","NE","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 4:34:11 AM","No","Refusal",121.8938964,-33.86509004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","af6c79b2-b38e-4819-b04a-3c38d4952d30","NSH","EsperanceBR","Yes","No","Yes","No","8","Yes","3","2","0","4/16/2022 4:46:38 AM","No","No",121.8937252,-33.86503613,"af6c79b2-b38e-4819-b04a-3c38d4952d30","Boat",NA,"Demersal","Bait","9:00","11:30",30,2,4,0,"Morwong","EndOfDay",NA,"69278d80-60c3-4a5a-be98-a38324636523","4/16/2022 4:48:13 AM","No","No",122.0120919,-33.98157811,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"af6c79b2-b38e-4819-b04a-3c38d4952d30",30,35,"OW",200,1964,6018,"Esperance","Male",2,1,2,1,5,"GM541",NA,"4/16/2022 4:50:14 AM"
"437","e856c365-1ac0-4632-ac32-ac1942a2d880","NSH","EsperanceBR","Yes","No","Yes","No","4","Yes","2","4","1","4/16/2022 5:03:33 AM","No","No",121.8929904,-33.86525808,"e856c365-1ac0-4632-ac32-ac1942a2d880","Boat",NA,"Trolling","Lure","11:30","12:30",0,4,0,0,"Herring","EndOfDay",NA,"35d50479-be18-4e2e-9cd4-cc8a53f432b0","4/16/2022 5:04:34 AM","No","No",121.9009103,-33.86672308,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,"e856c365-1ac0-4632-ac32-ac1942a2d880",3,30,"None",0,1972,6103,"Esperance","Male",2,2,1,1,5,"G0031",NA,"4/16/2022 5:05:41 AM"
"438","c6ec7d10-eafb-401a-8583-21340f03b51b","NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 5:08:38 AM","No","No",121.8938399,-33.86461781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","045d536c-c708-4db2-ab29-ef940524bf57","NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 5:24:06 AM","Yes","No",121.8936508,-33.86492666,"045d536c-c708-4db2-ab29-ef940524bf57","Boat",NA,"Demersal","Bait","7:30","12:00",70,9,5,0,"2 sand bow, 7 nanny","EndOfDay",NA,"21eddc72-8f8e-4e0b-9586-293d23a261fa","4/16/2022 5:25:43 AM","No","No",121.8327267,-34.24524961,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"045d536c-c708-4db2-ab29-ef940524bf57",30,35,"None",0,1983,6450,"Esperance","Male",0,2,0,1,6,"EA042",NA,"4/16/2022 5:27:02 AM"
"440","a21baf3e-4112-4cc7-87ef-4273c97cf1e7","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 5:28:47 AM","No","No",121.8926217,-33.86539741,"a21baf3e-4112-4cc7-87ef-4273c97cf1e7","Boat",NA,"Demersal","Bait","9:00","10:30",35,0,3,0,NA,"LowCatch",NA,"afd0f02c-2491-4f4d-936b-f6e38f62dbfa","4/16/2022 5:30:10 AM","No","No",121.8218272,-33.90730851,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"a21baf3e-4112-4cc7-87ef-4273c97cf1e7",30,50,"None",0,1965,6450,"Esperance","Male",1,0,0,0,4,"BG727",NA,"4/16/2022 5:31:29 AM"
"441","be852477-4363-48dd-80b7-76a0eef0e495","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 5:39:51 AM","No","No",121.892573,-33.86542909,"be852477-4363-48dd-80b7-76a0eef0e495","Boat",NA,"Casting","Bait","11:30","13:30",12,0,4,0,NA,"EndOfDay",NA,"e24853ad-0560-4307-a14b-9b2d206a3f4b","4/16/2022 5:40:42 AM","No","No",121.9016166,-33.86466865,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"be852477-4363-48dd-80b7-76a0eef0e495",12,40,"None",0,1948,6450,"Esperance","Male",1,1,0,0,4,"GD088",NA,"4/16/2022 5:41:49 AM"
"442","aa682fcc-3076-4ffb-8be7-7534ce7731a5","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 5:48:40 AM","No","No",121.8921151,-33.86565088,"aa682fcc-3076-4ffb-8be7-7534ce7731a5","Boat",NA,"Demersal","Bait","9:00","12:00",45,7,0,0,"1 nanny, 1 snook, 4 herring, 1 queenie","EndOfDay",NA,"e1ec7c66-99a0-4958-82d4-331b6dbf0531","4/16/2022 5:50:18 AM","No","No",121.8023707,-33.92167254,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"aa682fcc-3076-4ffb-8be7-7534ce7731a5",34,40,"None",0,1980,6450,"Esperance","Male",1,0,2,0,5,"EB752",NA,"4/16/2022 5:51:21 AM"
"443","f052074a-fecd-44fc-a9b3-1617f00d241c","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/16/2022 6:45:19 AM","No","No",121.8934346,-33.86490164,"f052074a-fecd-44fc-a9b3-1617f00d241c","Boat",NA,"Trolling","Lure","11:30","14:30",0,1,0,0,"Squid","EndOfDay",NA,"88ba624d-9621-48b0-974b-28b4fc3f15a1","4/16/2022 6:46:21 AM","No","No",121.9044427,-33.85889606,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,"f052074a-fecd-44fc-a9b3-1617f00d241c",3,20,"None",0,1976,6450,"Esperance","Female",0,1,1,1,4,"EQ951",NA,"4/16/2022 6:47:49 AM"
"444","a8d58630-664b-494c-a53c-7b8b724bb7ea","NSH","EsperanceBR","No","No","Yes","No",NA,"Yes",NA,NA,NA,"4/16/2022 7:06:09 AM","No","No",121.8935742,-33.86613031,"a8d58630-664b-494c-a53c-7b8b724bb7ea","Boat",NA,"Squidding","Lure","12:30","13:30",23,1,6,0,"Breaksea cod","ActivityChange",NA,"5290f258-02c1-4aec-a649-7d3145f578eb","4/16/2022 7:07:33 AM","No","No",121.8981212,-33.91700671,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"a8d58630-664b-494c-a53c-7b8b724bb7ea",52,27,"None",0,1985,6450,"Esperance","Male",0,1,0,2,5,"DA799",NA,"4/16/2022 7:11:36 AM"
"445","a8d58630-664b-494c-a53c-7b8b724bb7ea","NSH","EsperanceBR","No","No","Yes","No",NA,"Yes",NA,NA,NA,"4/16/2022 7:06:09 AM","No","No",121.8935742,-33.86613031,"a8d58630-664b-494c-a53c-7b8b724bb7ea","Boat","4/15/2022 7:32:21 AM","Demersal","Bait","7:00","13:00",85,33,12,0,"23 Nanny’s, 1 gummy, 1 pink, 4 breaksea, 4 queen,","EndOfDay",NA,"f13e02a4-be42-4b34-921f-6289408bf774","4/16/2022 7:10:09 AM","No","No",121.3673185,-34.05094509,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"a8d58630-664b-494c-a53c-7b8b724bb7ea",52,27,"None",0,1985,6450,"Esperance","Male",0,1,0,2,5,"DA799",NA,"4/16/2022 7:11:36 AM"
"446","ad39df5e-3eda-483b-9f50-769e076d4278","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 12:45:41 AM","No","No",121.8926661,-33.86467654,"ad39df5e-3eda-483b-9f50-769e076d4278","Boat","4/17/2022 12:46:13 AM","Demersal","Bait","8:00","15:00",50,10,2,0,"Nanny, break sea cod, queen snapper, harlequin, swallowtail","EndOfDay",NA,"2010ac59-4df7-428e-a7b9-4cf0b06ec7ce","4/18/2022 12:48:59 AM","BadConditions",NA,122.0122977,-33.95749248,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"ad39df5e-3eda-483b-9f50-769e076d4278",2,3,"None",NA,1990,6450,"Esperance","Male",NA,2,NA,NA,5,"146 bar crusher",NA,"4/18/2022 12:51:55 AM"
"447","ad39df5e-3eda-483b-9f50-769e076d4278","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 12:45:41 AM","No","No",121.8926661,-33.86467654,"ad39df5e-3eda-483b-9f50-769e076d4278","Boat",NA,"Trolling","Lure","15:00","16:00",3,1,0,0,"Tuna blue fin,","EndOfDay",NA,"129421d8-2b71-4360-87d1-e079cf546e7b","4/18/2022 12:50:08 AM","No",NA,122.0103,-33.96841359,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"ad39df5e-3eda-483b-9f50-769e076d4278",2,3,"None",NA,1990,6450,"Esperance","Male",NA,2,NA,NA,5,"146 bar crusher",NA,"4/18/2022 12:51:55 AM"
"448","77816a8e-32d5-4051-b88f-8ea83a9b0827","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 1:18:27 AM","No","No",121.8930587,-33.86509595,"77816a8e-32d5-4051-b88f-8ea83a9b0827","Boat",NA,"Casting","Lure","6:30","9:00",12,2,0,0,"Squid","ActivityChange",NA,"3eb12390-249d-4155-a205-b1bb11f21156","4/18/2022 1:19:56 AM","Expectations",NA,121.9089561,-33.86095079,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,"77816a8e-32d5-4051-b88f-8ea83a9b0827",15,10,"None",NA,1994,6450,"Esperance","Male",NA,1,NA,1,3,"Da799",NA,"4/18/2022 1:21:31 AM"
"449","6a0ea7b0-1740-45f7-8476-321a15319828","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 2:10:06 AM","No","No",121.8924797,-33.8654063,"6a0ea7b0-1740-45f7-8476-321a15319828","Boat",NA,"Casting","Lure","8:00","9:45",12,3,1,0,"herring","Weather",NA,"0056334b-af70-4f2d-9fd2-f34f18e5298f","4/18/2022 2:11:27 AM","BadConditions",NA,121.9029429,-33.91855494,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,"6a0ea7b0-1740-45f7-8476-321a15319828",20,35,"None",NA,1978,6450,"Esperance","Male",NA,1,NA,2,7,"A383",NA,"4/18/2022 2:12:35 AM"
"450","ea8fb10b-ca3b-41ff-b40b-8a4176f98ef3","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 3:20:44 AM","No","No",121.9313825,-33.83302129,"ea8fb10b-ca3b-41ff-b40b-8a4176f98ef3","Boat",NA,"Demersal","Bait","7:30","10:45",60,5,3,0,"Black ass, fox fish, nanny , flat head","Weather",NA,"7097522e-ef80-4a3d-a52e-c0ed00867065","4/18/2022 3:22:06 AM","BadConditions",NA,121.7909379,-33.90982997,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,"ea8fb10b-ca3b-41ff-b40b-8a4176f98ef3",30,30,"None",NA,1971,6450,"Esperance","Male",NA,2,NA,NA,6,"Gs185",NA,"4/18/2022 3:23:39 AM"
"451","74b97a2d-c577-4c9e-bcd6-51a65787504c","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 4:10:44 AM","No","No",121.9310046,-33.83346477,"74b97a2d-c577-4c9e-bcd6-51a65787504c","Boat",NA,"Demersal","Bait","6:00","11:30",80,24,2,0,"Red snapper","BagLimit",NA,"6b48d582-4b09-4a8e-b355-3e0ae1cf627d","4/18/2022 4:12:11 AM","No",NA,121.6018919,-34.02459142,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"74b97a2d-c577-4c9e-bcd6-51a65787504c",50,30,"None",NA,1976,6450,"Esperance","Male",1,1,1,1,6,"Ge716",NA,"4/18/2022 4:13:27 AM"
"452","043e22af-10e1-466d-8f9f-87d55181a93b","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,"4",NA,"4/18/2022 4:47:44 AM","No","No",121.9305501,-33.83349126,"043e22af-10e1-466d-8f9f-87d55181a93b","Boat",NA,"Casting","Bait","7:45","12:15",8,2,5,0,"Herring, flat head","Other","Fisheries brogh5 them in","16bfe97a-35dd-4b71-926d-c3bbad68e373","4/18/2022 4:49:23 AM","No",NA,121.9405623,-33.8731876,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"043e22af-10e1-466d-8f9f-87d55181a93b",10,30,"None",NA,1972,6450,"Esperance","Male",NA,3,NA,NA,3,"?72	1","Small cream boat","4/18/2022 5:02:21 AM"
"453","9fb72fa6-1bab-466d-88d9-08f15ae944b7","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 5:38:12 AM","No","No",121.9313095,-33.83400278,"9fb72fa6-1bab-466d-88d9-08f15ae944b7","Boat",NA,"Demersal","Bait","6:15","13:15",30,2,0,0,"Midget cod","EndOfDay",NA,"1af30852-972a-4506-b98a-da7d0a58b1d4","4/18/2022 5:39:39 AM","No",NA,122.0162779,-33.97274698,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,"9fb72fa6-1bab-466d-88d9-08f15ae944b7",2,70,"None",NA,1946,6450,"Esperance","Male",NA,1,NA,NA,5,"Bb822",NA,"4/18/2022 5:41:24 AM"
"454","623e3204-89bc-404a-a8d9-c432906b6418","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 5:51:13 AM","Yes","Yes",121.930919,-33.83377085,"623e3204-89bc-404a-a8d9-c432906b6418","Boat",NA,"Demersal","Bait","7:00","13:00",30,2,12,0,"Harley, barracuda,","Weather",NA,"fe21aa23-330d-4c55-93c2-10f057f86df1","4/18/2022 5:52:53 AM","No","No",122.0134582,-33.96756313,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"623e3204-89bc-404a-a8d9-c432906b6418",50,20,"None",NA,1985,6450,"Esperance","Male",NA,1,NA,1,4,"Ds104",NA,"4/18/2022 5:54:15 AM"
"455","d664f9e8-83da-4331-b807-23006dcaa809","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/18/2022 5:55:46 AM","No","No",121.9310979,-33.83365244,"d664f9e8-83da-4331-b807-23006dcaa809","Boat",NA,"Demersal","Bait","6:00","13:00",50,15,20,0,"Nanny,","Weather",NA,"9a1ae4cb-4b04-40a8-b7c8-b4f2a3e2ef3d","4/18/2022 5:57:27 AM","No",NA,121.5472933,-33.92682072,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"d664f9e8-83da-4331-b807-23006dcaa809",8,15,"None",NA,1964,6450,"Esperance","Male",NA,2,NA,1,8,"Aj288",NA,"4/18/2022 5:58:17 AM"
"456","75a03b32-df2a-4afe-9275-a1ef7c757e20","NSH","EsperanceBR","Yes","Yes","Yes","Yes","10","Yes","4","6","0","4/20/2022 1:14:30 AM","No","No",121.8921515,-33.86531461,"75a03b32-df2a-4afe-9275-a1ef7c757e20","Boat",NA,"Casting","Both","7:30","9:00",5,0,0,0,NA,"Weather",NA,"fdc59df9-6e03-4e08-97b3-b8a1a0484cba","4/20/2022 1:15:46 AM","No","No",121.9040917,-33.85135902,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,"75a03b32-df2a-4afe-9275-a1ef7c757e20",40,20,"None",0,1998,6018,"Esperance","Male",1,0,0,0,4,"CA449N",NA,"4/20/2022 1:17:06 AM"
"457","5ec5b953-f11e-4a38-b87c-781e73fb1e07","NSH","EsperanceBR","Yes","No","Yes","No","7","Yes","6","5","0","4/20/2022 4:45:59 AM","No","No",121.8941857,-33.86492564,"5ec5b953-f11e-4a38-b87c-781e73fb1e07","Boat",NA,"Casting","Lure","9:00","12:30",12,24,6,0,"24Herring, 1sweep, 3skippy, 1squid","EndOfDay",NA,"b8c4afcb-a200-499c-ba2f-22d99a44fee0","4/20/2022 4:48:20 AM","No","No",121.9018077,-33.85699899,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"5ec5b953-f11e-4a38-b87c-781e73fb1e07",1,50,"None",0,1961,6064,"Esperance","Male",0,2,0,0,3,"GK311",NA,"4/20/2022 4:49:21 AM"
"458","ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","NSH","EsperanceBR","Yes","Yes","Yes","No","7","Yes","3","1","0","4/20/2022 5:48:39 AM","No","No",121.9307504,-33.83382847,"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","Boat",NA,"Demersal","Bait","5:30","11:00",39,8,7,0,"Swallow tail, breaksea, harlequin, southern blue rock cod","ActivityChange",NA,"f54f1570-1a7a-4581-ba37-e3799292e14d","4/20/2022 5:50:57 AM","No","No",122.0026937,-33.97663185,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff",60,21,"OW",5,2000,6008,"Esperance","Male",0,3,0,0,6,"DY416",NA,"4/20/2022 5:54:34 AM"
"459","ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","NSH","EsperanceBR","Yes","Yes","Yes","No","7","Yes","3","1","0","4/20/2022 5:48:39 AM","No","No",121.9307504,-33.83382847,"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","Boat",NA,"Other",NA,"11:30","12:30",2,17,0,0,"Abalone","EndOfDay",NA,"5deb7145-f8b2-4397-a289-912dd9258625","4/20/2022 5:52:04 AM","No","No",122.0006374,-34.03563933,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff",60,21,"OW",5,2000,6008,"Esperance","Male",0,3,0,0,6,"DY416",NA,"4/20/2022 5:54:34 AM"
"460","30ad1e3a-2818-4c08-9595-224c43f8847c","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/23/2022 1:52:40 AM","No","No",121.9308242,-33.83347742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49079de3-3f2d-4d7e-8889-9c33dff7c170","30ad1e3a-2818-4c08-9595-224c43f8847c","Boat",NA,"Beachgoing","8:30","9:45",NA,"Megafauna","ActivityChange",10,6,NA,"4/23/2022 1:55:07 AM","No",NA,121.8637714,-33.88536711,"NonExtractive",58,"30ad1e3a-2818-4c08-9595-224c43f8847c",2,35,"OW",50,1965,6450,"Esperance","Female",1,1,NA,NA,3,NA,"Red blow up dingy","4/23/2022 2:01:02 AM"
"461","128459a5-22c9-4f8f-ab70-07c848e61ad6","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,NA,"4/23/2022 3:13:03 AM","No","No",121.9308131,-33.83416232,"128459a5-22c9-4f8f-ab70-07c848e61ad6","Boat",NA,"Demersal","Bait","8:00","10:00",40,0,3,0,NA,"Weather",NA,"ee966d54-46e5-44c9-a745-0414bb0eefd7","4/23/2022 3:14:20 AM","BadConditions",NA,121.9232144,-34.08383364,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"128459a5-22c9-4f8f-ab70-07c848e61ad6",3,10,"None",NA,1973,6450,"Esperance","Male",NA,1,NA,NA,4,"Gh547",NA,"4/23/2022 3:16:49 AM"
"462","128459a5-22c9-4f8f-ab70-07c848e61ad6","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,NA,"4/23/2022 3:13:03 AM","No","No",121.9308131,-33.83416232,"128459a5-22c9-4f8f-ab70-07c848e61ad6","Boat",NA,"Demersal","Bait","10:00","11:15",15,0,0,0,NA,"Weather",NA,"78f3c38c-17ee-4c6b-af5e-cdeb188312fb","4/23/2022 3:15:11 AM","No",NA,122.0287846,-33.94244696,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"128459a5-22c9-4f8f-ab70-07c848e61ad6",3,10,"None",NA,1973,6450,"Esperance","Male",NA,1,NA,NA,4,"Gh547",NA,"4/23/2022 3:16:49 AM"
"463","c2516254-3ad8-42c3-a767-d8ad52b1f4c2","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"4/23/2022 3:26:34 AM","No","No",121.9311782,-33.83346681,"c2516254-3ad8-42c3-a767-d8ad52b1f4c2","Boat",NA,"Demersal","Bait","8:00","11:00",55,16,12,0,"Pink snapp, blackass, harly, nanny","BagLimit",NA,"305aa0d3-562b-4f68-bbf5-b714e9dc7755","4/23/2022 3:27:39 AM","No",NA,121.9321527,-34.15293521,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"c2516254-3ad8-42c3-a767-d8ad52b1f4c2",15,20,"None",NA,1970,6450,"Esperance","Male",NA,NA,NA,1,4,"Gi455",NA,"4/23/2022 3:29:24 AM"
"464","f4883840-d4df-48bf-aaf8-af8e99101ac2","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"4/23/2022 4:00:15 AM","No","Yes",121.9304712,-33.83454116,"f4883840-d4df-48bf-aaf8-af8e99101ac2","Boat",NA,"Squidding","Lure","9:00","11:45",14,1,10,0,"Squid","EndOfDay",NA,"fc0d8125-0623-4dd7-8bd4-6b68f6f533d4","4/23/2022 4:01:37 AM","No",NA,121.9478381,-33.86351029,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"f4883840-d4df-48bf-aaf8-af8e99101ac2",40,30,"None",NA,1984,6450,"Esperance","Male",NA,1,NA,NA,4,"Bt135",NA,"4/23/2022 4:03:08 AM"
"465","4a7d44a5-c0cb-421c-8c74-5815fb9f6931","EH","BandyCreekBR","Yes","No","No","Refusal","Refusal","Refusal","Refusal","Refusal","Refusal","4/23/2022 4:05:36 AM","Refusal","Refusal",121.9303643,-33.83457951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
