"","mObjID","nDate","Boat_ramp_location","Interviewer_name","Day_type","Competition_noncompetition","Number_boats_interviewed_that_day","mGUID","mGlobID","CreationDate.x","Creator.x","EditDate.x","Editor.x","REQUIRED..Interviewer","REQUIRED..Boat.ramp.transect.name","Site","SCREEN..18.","SCREEN..have.we.interviewed.you.in.the.last.2.weeks.","REQUIRED..Agreement.to.Participate","How.many.days.are.you.in.the.area.","If.OTHER....days.in.area","Do.you.have.access.to.a.motorised.boat.while.you.re.here.","If.YES....days.you.intend.to.spend.on.boat.","If.OTHER....days.on.private.boat.","X..days.you.intend.to.be.engaged.in.shore.based.activities.","If.OTHER....days.on.shore.","X..separate.times.in.area.in.last.12.months.","If.OTHER....times.in.last.12.months","X..separate.times.in.area.in.2019.","If.OTHER....times.in.area.in.2019","Would.you.be.elsewhere.if.it.weren.t.for.travel.restrictions.","Comments_meta","x.x","y.x","uObjID","What_time_did_lines_enter_the_water","What_time_did_lines_leave_the_water","What_fishing_method_was_used","What_type_of_bait_or_lure_was_used","Was_berleying_used","What_was_the_maximum_depth_of_hooks","What_was_the_minimum_depth_of_hooks","Why_did_you_choose_to_fish_at_that_site","How_many_fish_did_you_catch_including_those_kept_and_those_returned","What_species_of_fish_did_you_catch","Did_you_experience_shark_bite_offs","If_yes_how_many_fish_did_you_lose","Were_these_fish_lost_completely_or_was_part_of_the_fish_.e.g.head._retrieved","How_many_sharks_were_hooked","If_you_suffered_depredation_what_was_the_cost_of_the_gear_that_you_lost_today","Boat_name_or_number","Boat_length","Time_of_interview","Full_completion_or_partial_or_refusal","If_partial_or_refusal_why","uGUID","uGlobID","Comments","CreationDate.y","Creator.y","EditDate.y","Editor.y","EXTRACTIVE.SURVEY","If.RECALL..date","What.type.of.fishing.did.you.do.at.this.site.","If.OTHER..fishing.type","Did.you.use.a.bait.or.lure.","What.time.did.you..if.spearfishing...your.lines.get.in.the.water.","What.time.did.you..if.spearfishing..your.lines.get.out.the.water..","Max.depth.of.hook.at.this.site..m..","X..fish.you.kept.undamaged.at.this.site.","If.OTHER....kept.undamaged","X..released.undamaged.at.this.site.","If.OTHER....released.undamaged","X..depredated","If.OTHER....depredated","What.species.did.you.catch.","Why.did.you.leave.this.site.","If.OTHER..why.did.you.leave.this.site.","NON_EXTRACTIVE.SURVEY","If.RECALL..date.1","What.activity.did.you.do.","If.OTHER..activity","What.time.did.you.start.the.activity.","What.time.did.you.end.the.activity.","If.DIVING..max.depth.","Why.did.you.choose.this.site.","If.OTHER..why.this.site","Why.did.you.leave.this.site..1","If.OTHER..why.did.you.leave.this.site..1","Comments_use","Site.Type","x.y","y.y","aObjID","Have_you_been_interviewed_about_shark_bite_offs_before","How_many_times_have_you_fished_from_this_boat_ramp_before","How_many_days_have_you_fished_from_a_boat_this_year","How_many_years_have_you_been_fishing_for","Home_postcode","What_is_your_income_before_tax","aGUID","aGlobID","CreationDate","Creator","EditDate","Editor","X..times.fished.in.last.12.months.","X..times.doing.NEX.last.12.months..","X..years.fishing.","X..years.doing.NEX.","Are.you.a.diver..If.so..what.is.your.certification.","If.DIVING....dives.","What.year.were.you.born.","Home.postcode","If.VISITOR..where.are.you.staying.","If.OTHER..where.are.you.staying","FINISH.SURVEY....Comments","Male.or.Female","Describe.party","Boat.length","Boat.Type","Boat.name.or.number","Number.of.Males","Number.of.boys","Number.of.Females","Number.of.girls"
"11",54,"9/26/2020 9:26:04 AM",NA,NA,NA,NA,NA,NA,"4fb56c0f-551c-4926-8dfa-8a347d9aeaa2",2020-09-26 09:21:06,"Harrison.Carmody_UWA","9/26/2020 9:26:57 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","Yes","Resident",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139651385899,-21.9558321361275,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4fb56c0f-551c-4926-8dfa-8a347d9aeaa2","01bef38c-5079-4893-bd68-4ed3815e8968",NA,2020-09-26 09:22:52,"Harrison.Carmody_UWA","9/26/2020 9:22:52 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swimming tried to find whales","4","515",NA,"Other","Quick","Weather",NA,NA,NA,114.250971123455,-21.8954250297431,172,NA,NA,NA,NA,NA,NA,"01bef38c-5079-4893-bd68-4ed3815e8968","f4bce80a-9f77-455a-aabe-5428f8a29114",2020-09-26 09:25:40,"Harrison.Carmody_UWA","9/26/2020 9:25:40 AM","Harrison.Carmody_UWA","10","10 swimming fro. Boat ","9 ",NA,"None",NA,1991,NA,NA,NA,NA,"Female","2 f , 1 m out drinking",6,"G",NA,NA,NA,NA,NA
"12",55,"9/26/2020 9:30:07 AM",NA,NA,NA,NA,NA,NA,"b3202820-e9a7-4711-aab3-b438bf91275c",2020-09-26 09:31:03,"Harrison.Carmody_UWA","9/26/2020 9:31:03 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138875449902,-21.9552868534942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",56,"9/26/2020 9:32:49 AM",NA,NA,NA,NA,NA,NA,"fc7c1e0c-cdc3-4aad-99eb-6ab4629c9ec5",2020-09-26 09:35:08,"Harrison.Carmody_UWA","9/26/2020 9:35:08 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","Yes","4",NA,"Yes","2",NA,"2",NA,1,NA,0,NA,"No",NA,114.138489963051,-21.9550342640643,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc7c1e0c-cdc3-4aad-99eb-6ab4629c9ec5","cf1378ae-5981-4ed6-b8e9-795143581f32",NA,2020-09-26 09:37:08,"Harrison.Carmody_UWA","9/26/2020 9:37:08 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Bait","1500","1630","8m",1,NA,"0",NA,0,NA,"Black snapper","Weather",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.196469406309,-21.9645006835398,173,NA,NA,NA,NA,NA,NA,"cf1378ae-5981-4ed6-b8e9-795143581f32","6de191a4-8921-4747-8c7b-79ccb3e93584",2020-09-26 09:41:38,"Harrison.Carmody_UWA","9/26/2020 9:42:39 AM","Harrison.Carmody_UWA","9",NA,"21",NA,"OW",NA,1999,"6033? Bunbury ","Exmouth",NA,NA,"Male","2 young guys with his parents ",4,"F",NA,NA,NA,NA,NA
"14",57,"9/26/2020 9:45:19 AM",NA,NA,NA,NA,NA,NA,"899b9c10-6851-4694-8803-4f799874aaa9",2020-09-26 09:46:26,"Harrison.Carmody_UWA","9/26/2020 9:46:26 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138265697742,-21.9551010274082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",58,"9/26/2020 9:48:16 AM",NA,NA,NA,NA,NA,NA,"2c0d1679-8d24-4e23-9be4-8499a0086ac4",2020-09-26 09:50:15,"Harrison.Carmody_UWA","9/26/2020 9:50:15 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","Yes","Resident",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138388121946,-21.9549141312915,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2c0d1679-8d24-4e23-9be4-8499a0086ac4","8c9270f3-2eb2-46ba-9d64-90c99a40b8e2",NA,2020-09-26 09:51:14,"Harrison.Carmody_UWA","9/26/2020 9:51:14 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"430","530",NA,"Weather",NA,"EndOfDay",NA,NA,NA,114.144228337306,-21.9437890439323,174,NA,NA,NA,NA,NA,NA,"8c9270f3-2eb2-46ba-9d64-90c99a40b8e2","adcdc923-cf1a-45cc-841e-ae37a3ce9e57",2020-09-26 09:53:32,"Harrison.Carmody_UWA","9/26/2020 9:53:32 AM","Harrison.Carmody_UWA","50",NA,"1",NA,NA,NA,1993,NA,NA,NA,NA,"Female","Couple",4,"F",NA,NA,NA,NA,NA
"16",59,"9/26/2020 10:08:56 AM",NA,NA,NA,NA,NA,NA,"012ab2a2-6984-4613-970a-7108084d73fc",2020-09-26 10:12:40,"Harrison.Carmody_UWA","9/26/2020 10:12:40 AM","Harrison.Carmody_UWA","Nicole","Exmouth",NA,"Yes","No","Yes","10",NA,"Yes","All",NA,"3",NA,1,NA,0,NA,"No",NA,114.138547327668,-21.9545476418904,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"012ab2a2-6984-4613-970a-7108084d73fc","ad14b645-c061-442e-a607-12fc9c56bcc8",NA,2020-09-26 10:16:11,"Harrison.Carmody_UWA","9/26/2020 10:35:39 AM","Harrison.Carmody_UWA",NA,NA,"Trolling",NA,"Bait","10","2houts","8m",5,NA,"1",NA,30,"Very biased, he said hundreds, cull them all. Didn’t give answer but said max","Mackerel 3 so, trevallu, spangled emp","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.258514258929,-21.9623536716475,175,NA,NA,NA,NA,NA,NA,"ad14b645-c061-442e-a607-12fc9c56bcc8","b478d126-3f87-43bc-ab49-937afe9aa57c",2020-09-26 10:19:21,"Harrison.Carmody_UWA","9/26/2020 10:19:21 AM","Harrison.Carmody_UWA","20",NA,"24",NA,"None",NA,1990,"Wanaroo",NA,NA,NA,"Male","1 kid, 2 f, 5m ",6,"G",NA,NA,NA,NA,NA
"17",61,"9/26/2020 8:11:52 AM",NA,NA,NA,NA,NA,NA,"80327a4b-f6b8-4d9f-a4ed-61e91a844fd5",2020-09-26 08:17:26,"Harrison.Carmody_UWA","9/26/2020 8:36:05 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138304008194,-21.954837828915,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80327a4b-f6b8-4d9f-a4ed-61e91a844fd5","d2196e03-40c0-4a9d-a5d7-92233f4ba8b3",NA,2020-09-26 08:20:32,"Harrison.Carmody_UWA","9/26/2020 8:20:32 AM","Harrison.Carmody_UWA",NA,NA,"Spearing",NA,NA,"2pm","4pm","5m",1,"Flatty",NA,NA,0,NA,"Flatty","End of day",NA,NA,NA,NA,NA,NA,NA,"5m","Other",NA,NA,NA,NA,NA,114.15151282086,-21.9348907852271,177,NA,NA,NA,NA,NA,NA,"d2196e03-40c0-4a9d-a5d7-92233f4ba8b3","8a64f6df-e26f-43ac-a9a3-38aa1a591728",2020-09-26 08:28:55,"Harrison.Carmody_UWA","9/26/2020 8:28:55 AM","Harrison.Carmody_UWA","50",NA,"Whole life",NA,"None",NA,1982,"Exmouth",NA,NA,NA,"Female","2 friends both female",6,"F",NA,NA,NA,NA,NA
"18",61,"9/26/2020 8:11:52 AM",NA,NA,NA,NA,NA,NA,"80327a4b-f6b8-4d9f-a4ed-61e91a844fd5",2020-09-26 08:17:26,"Harrison.Carmody_UWA","9/26/2020 8:36:05 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138304008194,-21.954837828915,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80327a4b-f6b8-4d9f-a4ed-61e91a844fd5","810a5ef1-e47a-4be0-8d0b-d59b13c6f1af",NA,2020-09-26 08:43:04,"Harrison.Carmody_UWA","9/26/2020 8:43:04 AM","Harrison.Carmody_UWA",NA,"9/26/2020 8:29:51 AM","Squidding",NA,"Lure","4pm","4.20pm","5",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.147248812854,-21.9481664628384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",62,"9/26/2020 8:45:19 AM",NA,NA,NA,NA,NA,NA,"501be90a-b2a8-4879-8a73-a13bda2463cd",2020-09-26 08:53:41,"Harrison.Carmody_UWA","9/26/2020 9:03:59 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","14",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138371610911,-21.9549399203374,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"501be90a-b2a8-4879-8a73-a13bda2463cd","dc844f7b-f19e-4c58-9743-141cfd9f68b7",NA,2020-09-26 08:55:39,"Harrison.Carmody_UWA","9/26/2020 8:59:58 AM","Harrison.Carmody_UWA","Artificial reef",NA,"Demersal ",NA,"Lure","2.30","4.30","20",0,NA,"4",NA,0,NA,"Spangled emperor, cod","End of day",NA,NA,NA,NA,NA,"2pm","16.30",NA,"Biodiveristy",NA,NA,NA,NA,NA,114.152496802185,-21.965155056334,178,NA,NA,NA,NA,NA,NA,"dc844f7b-f19e-4c58-9743-141cfd9f68b7","2a82d3ad-dc72-4feb-81a1-4cd88c4a14c4",2020-09-26 08:56:33,"Harrison.Carmody_UWA","9/26/2020 9:03:13 AM","Harrison.Carmody_UWA","15","15","Whole life",NA,"None",NA,1968,"Dalkeith",NA,NA,NA,"Male","2 males",8,"G",NA,NA,NA,NA,NA
"20",63,"9/26/2020 9:04:34 AM",NA,NA,NA,NA,NA,NA,"385ccfd7-1cf9-44c6-9360-886c0611e653",2020-09-26 09:08:22,"Harrison.Carmody_UWA","9/26/2020 9:33:31 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","4",NA,"Yes","4",NA,NA,NA,1,NA,NA,NA,NA,NA,114.138437395437,-21.9548756355933,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"385ccfd7-1cf9-44c6-9360-886c0611e653","4b8d92aa-cddf-42b9-956c-a0529aa290a4",NA,2020-09-26 09:10:21,"Harrison.Carmody_UWA","9/26/2020 9:13:47 AM","Harrison.Carmody_UWA","Marion ",NA,"Demersal ",NA,"Lure","8am","4.30","10",1,NA,"1",NA,0,NA,"Mackrel","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.345956617232,-21.6768707926158,179,NA,NA,NA,NA,NA,NA,"4b8d92aa-cddf-42b9-956c-a0529aa290a4","a0c494c4-6b10-4e98-94e5-92353e8a2423",2020-09-26 09:12:20,"Harrison.Carmody_UWA","9/26/2020 9:15:12 AM","Harrison.Carmody_UWA","12","12","Whole life",NA,"OW",NA,1978,"Perth and margs","YardieHomestead",NA,NA,"Male","2 males middle age",8,"G",NA,NA,NA,NA,NA
"21",64,"9/26/2020 9:15:56 AM",NA,NA,NA,NA,NA,NA,"534996cc-4c3a-4d1c-87a2-afbb853da52b",2020-09-26 09:19:05,"Harrison.Carmody_UWA","9/26/2020 9:19:05 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","7",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,114.138636577088,-21.9545038246338,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534996cc-4c3a-4d1c-87a2-afbb853da52b","0d8cf930-2a1b-4416-99d9-71ff1d109c66",NA,2020-09-26 09:21:35,"Harrison.Carmody_UWA","9/26/2020 9:29:08 AM","Harrison.Carmody_UWA","Exmouth reef",NA,"Demersal ",NA,"Bait","7am","5.21pm","16",2,NA,"12",NA,0,NA,"Perch","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.148162673484,-21.9519674889042,180,NA,NA,NA,NA,NA,NA,"0d8cf930-2a1b-4416-99d9-71ff1d109c66","fe69f572-3825-4be1-b6cf-eb4fba63c022",2020-09-26 09:25:16,"Harrison.Carmody_UWA","9/26/2020 9:25:16 AM","Harrison.Carmody_UWA","10","10","20",NA,"None",NA,1970,"6100",NA,NA,NA,"Male","3 males - one father 2 friends",6,"F",NA,NA,NA,NA,NA
"22",65,"9/26/2020 9:34:04 AM",NA,NA,NA,NA,NA,NA,"5d824cd3-7eb4-4611-88b0-4c80fdc49bd1",2020-09-26 09:40:45,"Harrison.Carmody_UWA","9/26/2020 9:40:45 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138543022942,-21.9547123278674,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5d824cd3-7eb4-4611-88b0-4c80fdc49bd1","fa27d939-05d0-4117-8f4f-bc8bb3039afd",NA,2020-09-26 09:41:47,"Harrison.Carmody_UWA","9/26/2020 9:44:48 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other","Whale watching","3pm","5.30",NA,"Megafauna",NA,"EndOfDay",NA,NA,NA,114.141919557431,-21.9540231961583,181,NA,NA,NA,NA,NA,NA,"fa27d939-05d0-4117-8f4f-bc8bb3039afd","a9d08482-7b4c-401d-b1a7-1b87ddd84e7f",2020-09-26 09:43:51,"Harrison.Carmody_UWA","9/26/2020 9:45:23 AM","Harrison.Carmody_UWA","0","0","0",NA,"None",NA,1990,"Exmouth",NA,NA,NA,"Male","One male hippie French",4,"F",NA,NA,NA,NA,NA
"23",66,"9/26/2020 9:48:54 AM",NA,NA,NA,NA,NA,NA,"f66c275f-92cd-45ce-9926-a88f657d23ba",2020-09-26 09:54:24,"Harrison.Carmody_UWA","9/26/2020 9:54:24 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","7",NA,"Yes",NA,NA,NA,NA,1,NA,NA,NA,"Yes",NA,114.138573267421,-21.95461973275,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f66c275f-92cd-45ce-9926-a88f657d23ba","6181df05-8466-4b79-bf0a-0ae5b60b7b41",NA,2020-09-26 09:55:49,"Harrison.Carmody_UWA","9/26/2020 9:55:49 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"10am","6pm",NA,"Weather",NA,"EndOfDay",NA,NA,NA,114.144446040421,-21.9496181420583,182,NA,NA,NA,NA,NA,NA,"6181df05-8466-4b79-bf0a-0ae5b60b7b41","703b3523-b1eb-4f0c-8b39-3f136ee19c21",2020-09-26 09:57:42,"Harrison.Carmody_UWA","9/26/2020 10:02:28 AM","Harrison.Carmody_UWA","24","0","20","0","None",NA,1976,"6532",NA,NA,NA,"Male","Family of 4, two kids under 18",5,"F",NA,NA,NA,NA,NA
"24",67,"9/26/2020 10:02:46 AM",NA,NA,NA,NA,NA,NA,"bb93adb0-631d-40bd-8948-43a4cddc43b9",2020-09-26 10:05:49,"Harrison.Carmody_UWA","9/26/2020 10:15:26 AM","Harrison.Carmody_UWA","Sam","Exmouth",NA,"Yes","No","Yes","10",NA,"Yes","10",NA,NA,NA,2,NA,NA,NA,"No",NA,114.138365874269,-21.9546944738844,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bb93adb0-631d-40bd-8948-43a4cddc43b9","86f4e6a2-506e-4c21-9e49-226e4a640af8",NA,2020-09-26 10:08:20,"Harrison.Carmody_UWA","9/26/2020 10:13:01 AM","Harrison.Carmody_UWA","Coopers shoal",NA,"Demersal ",NA,"Lure","2pm","6pm","10",1,NA,"0",NA,0,NA,"School mackrel","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.147051214034,-21.9531383384761,183,NA,NA,NA,NA,NA,NA,"86f4e6a2-506e-4c21-9e49-226e4a640af8","0c7e1849-30e6-47f0-9f7c-5f05a5d5c8f7",2020-09-26 10:12:00,"Harrison.Carmody_UWA","9/26/2020 10:17:19 AM","Harrison.Carmody_UWA","50","0","45","0","None",NA,1970,"6100","EscapeFourExmouth",NA,NA,"Male","2 guys older",5,"F",NA,NA,NA,NA,NA
"25",70,"9/26/2020 8:40:51 AM",NA,NA,NA,NA,NA,NA,"70b06f1f-f619-408e-9cf3-7514090223ab",2020-09-26 08:42:09,"Harrison.Carmody_UWA","9/26/2020 8:59:41 AM","Harrison.Carmody_UWA","Gabby","Exmouth",NA,"Yes",NA,"Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139471300634,-21.9557871795001,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70b06f1f-f619-408e-9cf3-7514090223ab","43a2a21e-e69b-453c-9607-463aba945878",NA,2020-09-26 08:44:48,"Harrison.Carmody_UWA","9/26/2020 9:01:47 AM","Harrison.Carmody_UWA","They were squidding near the airport (the small local airport not learmonth he said).","9/26/2020 8:42:22 AM","Squidding","Caught one cod w the lure but we’re just squidding","Lure","2pm","4pm","Surface only",2,"2 squid","1","Released one squid",0,NA,"Squid","Weather",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.130798460926,-21.9969958283961,186,NA,NA,NA,NA,NA,NA,"43a2a21e-e69b-453c-9607-463aba945878","903c46bb-cca8-4e24-b257-709d872c1be7",2020-09-26 08:53:18,"Harrison.Carmody_UWA","9/26/2020 8:53:18 AM","Harrison.Carmody_UWA","Too many to count",NA,"Life",NA,NA,"Didn’t ask if diver",1973,"6707",NA,NA,NA,"Male","2 men in a small tinny",3,"C",NA,NA,NA,NA,NA
"26",71,"9/26/2020 9:37:00 AM",NA,NA,NA,NA,NA,NA,"9668d10d-4a9e-49c1-8bef-9ceebb46c5ed",2020-09-26 09:37:28,"Harrison.Carmody_UWA","9/26/2020 9:37:28 AM","Harrison.Carmody_UWA","Gabby","Exmouth",NA,"Yes","No","Yes","8",NA,"Yes","6",NA,"8",NA,0,NA,0,NA,"No",NA,114.157078957532,-21.9472139018156,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9668d10d-4a9e-49c1-8bef-9ceebb46c5ed","98fae613-767d-4bfa-9e47-44d8b97a4b6b",NA,2020-09-26 09:45:33,"Harrison.Carmody_UWA","9/26/2020 9:45:33 AM","Harrison.Carmody_UWA","6166 Perth residents born 1982 ","9/26/2020 9:44:05 AM","Demersal ","Did some trawling on the way to sight; then bottom bashing","Bait","4pm","5pm","3m",0,"Didn’t catch anything","0",NA,NA,NA,"Nil","Other","Kids were hungry and impatient and we didn’t have snacks for them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.145121698381,-21.9431309423533,187,NA,NA,NA,NA,NA,NA,"98fae613-767d-4bfa-9e47-44d8b97a4b6b","2ee4b2da-b329-4df5-aa68-25e8c6bd3f0f",2020-09-26 09:52:24,"Harrison.Carmody_UWA","9/26/2020 10:03:55 AM","Harrison.Carmody_UWA","Not sure; a couple of times a month as a family, my husband goes a lot more.","Too often to count",NA,NA,NA,NA,1982,"6166","Exmouth",NA,"Husband has been up to exmouth once since Jan this year and once last year.","Female","Family; mum, dad and two boys ",4,"C",NA,NA,NA,NA,NA
"27",72,"9/26/2020 10:09:23 AM",NA,NA,NA,NA,NA,NA,"e2e77462-586a-4994-a219-9b6622a567c8",2020-09-26 10:15:50,"Harrison.Carmody_UWA","9/26/2020 10:15:50 AM","Harrison.Carmody_UWA","Gabby","Exmouth",NA,"Yes",NA,"Yes","5",NA,"Yes","All",NA,"All",NA,0,"4 dog mackerel 1 threw back",1,"Once","No",NA,114.138356922557,-21.9547327255132,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e2e77462-586a-4994-a219-9b6622a567c8","2313a4cb-7cbe-4404-b39a-29a6e553c093",NA,2020-09-26 10:20:46,"Harrison.Carmody_UWA","9/26/2020 10:22:16 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Bait","2pm","6pm",NA,5,NA,"2",NA,0,NA,"4 dog mackerel, 2 snapper; threw one shit fish back","End of day","Did both bottom trawling and bottom bashing; interviewed about bottom bashing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.239097375286,-21.8814029351519,188,NA,NA,NA,NA,NA,NA,"2313a4cb-7cbe-4404-b39a-29a6e553c093","407d5e4b-4f56-4623-9b10-358510dad3db",2020-09-26 10:25:24,"Harrison.Carmody_UWA","9/26/2020 10:25:24 AM","Harrison.Carmody_UWA","Once a week",NA,"Life",NA,NA,NA,1976,"Can’t remember what the lady said but it was in Perth ","Exmouth",NA,NA,"Female","4 adults  5 kids ",8,"G",NA,NA,NA,NA,NA
